task,x,y,update,rep,environment
5,28,46,2285,464,50060
6,1,34,1198,464,50060
7,16,27,2278,464,50060
8,35,24,5555,464,50060
9,35,32,5996,464,50060
1,58,3,2472,653,50062
2,11,45,1686,653,50062
3,26,29,3534,653,50062
4,59,8,5699,653,50062
5,34,45,44861,653,50062
6,19,1,911,653,50062
7,35,39,2581,653,50062
8,42,56,4089,653,50062
9,58,29,52690,653,50062
1,21,48,3632,624,50062
2,55,23,1379,624,50062
3,55,57,12104,624,50062
4,46,21,11093,624,50062
5,29,41,19251,624,50062
6,6,24,648,624,50062
7,18,59,10947,624,50062
8,28,54,9291,624,50062
9,38,23,19113,624,50062
1,33,47,4466,870,50065
2,32,50,2563,870,50065
3,44,3,2640,870,50065
4,30,42,4054,870,50065
5,23,19,4269,870,50065
6,23,34,1153,870,50065
7,20,36,1650,870,50065
8,11,49,484,870,50065
9,6,28,6924,870,50065
1,42,24,12215,807,50065
2,39,36,3741,807,50065
3,43,38,3799,807,50065
4,45,8,3119,807,50065
5,41,37,3833,807,50065
6,21,11,1901,807,50065
7,19,8,1987,807,50065
8,29,16,898,807,50065
9,9,30,19593,807,50065
1,59,57,1807,701,50063
2,53,6,4074,701,50063
3,23,36,4903,701,50063
4,2,5,4846,701,50063
5,16,8,2158,701,50063
6,42,47,916,701,50063
7,30,17,14347,701,50063
8,8,3,3368,701,50063
9,31,13,14315,701,50063
1,36,25,1669,659,50062
2,6,16,1428,659,50062
3,36,32,2008,659,50062
4,55,21,9838,659,50062
5,0,9,23122,659,50062
6,31,33,887,659,50062
7,47,55,8603,659,50062
8,54,28,8846,659,50062
9,39,40,25578,659,50062
1,37,12,757,200,50048
2,32,32,1144,200,50048
3,27,48,1737,200,50048
4,45,54,8786,200,50048
5,30,52,2245,200,50048
6,29,17,1717,200,50048
7,13,28,3235,200,50048
8,30,35,981,200,50048
9,14,7,12973,200,50048
1,30,8,25051,900,50065
2,57,6,5414,900,50065
3,1,7,5282,900,50065
4,30,41,5383,900,50065
5,30,50,6219,900,50065
6,36,28,863,900,50065
7,51,49,3581,900,50065
8,9,50,702,900,50065
9,46,50,27250,900,50065
1,41,45,20168,894,50065
2,10,29,3398,894,50065
3,48,31,5002,894,50065
4,30,32,3775,894,50065
5,17,56,5994,894,50065
6,11,29,2281,894,50065
7,15,33,3015,894,50065
8,6,43,985,894,50065
9,46,46,20164,894,50065
1,10,8,4888,29,50047
2,23,37,3224,29,50047
3,34,40,38491,29,50047
4,35,59,9786,29,50047
5,44,13,2499,29,50047
6,54,38,1879,29,50047
7,50,0,8032,29,50047
8,21,44,6825,29,50047
9,45,39,38470,29,50047
1,13,42,1751,131,50048
2,13,20,1629,131,50048
3,44,30,3697,131,50048
4,25,49,46031,131,50048
5,51,25,3917,131,50048
6,54,24,4758,131,50048
7,48,32,3654,131,50048
8,10,39,754,131,50048
9,22,31,44120,131,50048
1,21,46,949,146,50048
2,44,3,3281,146,50048
3,41,2,4570,146,50048
4,32,22,12878,146,50048
5,19,4,4185,146,50048
6,31,7,4098,146,50048
7,30,33,5941,146,50048
8,40,28,1860,146,50048
9,31,12,31428,146,50048
1,32,33,2285,391,50013
2,24,20,2983,391,50013
3,35,28,7919,391,50013
4,22,11,3062,391,50013
5,19,6,900,391,50013
6,20,30,2944,391,50013
7,30,35,2721,391,50013
8,37,48,1732,391,50013
9,32,36,5754,391,50013
1,52,5,2538,504,50061
2,22,16,3231,504,50061
3,19,14,9937,504,50061
4,20,37,984,504,50061
5,59,27,1283,504,50061
6,39,25,3879,504,50061
7,8,15,1521,504,50061
8,30,59,5286,504,50061
9,5,13,10400,504,50061
1,19,28,3550,573,50061
2,22,12,4054,573,50061
3,23,13,7610,573,50061
4,11,45,821,573,50061
5,24,20,4456,573,50061
6,28,17,5480,573,50061
7,7,49,2440,573,50061
8,10,11,4937,573,50061
9,20,8,8315,573,50061
1,27,7,1141,308,50013
2,18,39,1793,308,50013
3,19,28,2297,308,50013
4,12,11,1519,308,50013
5,19,17,665,308,50013
6,13,9,1670,308,50013
7,34,9,1395,308,50013
8,14,13,874,308,50013
9,42,48,4591,308,50013
1,8,49,552,421,50060
2,25,54,2355,421,50060
3,12,42,1161,421,50060
4,10,23,3488,421,50060
5,31,11,2996,421,50060
6,38,46,811,421,50060
7,16,36,1537,421,50060
8,24,35,6563,421,50060
9,30,29,6509,421,50060
1,8,28,1251,456,50060
2,8,7,2220,456,50060
3,51,12,1582,456,50060
4,6,26,2314,456,50060
5,47,27,2269,456,50060
6,19,6,644,456,50060
7,14,16,2205,456,50060
8,34,23,15627,456,50060
9,32,28,14041,456,50060
1,16,31,3233,54,50047
2,8,17,3210,54,50047
3,19,32,59070,54,50047
4,45,16,4744,54,50047
5,37,47,1844,54,50047
6,14,53,1169,54,50047
7,8,32,3679,54,50047
8,7,29,2374,54,50047
1,34,57,7438,23,50047
2,58,21,4530,23,50047
4,16,7,8225,23,50047
5,59,54,2482,23,50047
6,6,51,1562,23,50047
7,42,22,13232,23,50047
8,11,45,4391,23,50047
1,34,11,2776,579,50061
2,22,17,3651,579,50061
3,30,19,19345,579,50061
4,24,36,1033,579,50061
5,14,11,3854,579,50061
6,16,25,3819,579,50061
7,30,2,1833,579,50061
8,17,27,4427,579,50061
9,29,36,13043,579,50061
1,51,32,3714,375,50013
2,23,22,4488,375,50013
3,44,43,20748,375,50013
4,8,20,4074,375,50013
5,40,53,1427,375,50013
6,24,38,5070,375,50013
7,6,26,4477,375,50013
8,56,35,2750,375,50013
9,21,51,45072,375,50013
1,28,7,781,302,50013
2,48,19,1997,302,50013
3,35,51,4094,302,50013
4,20,4,1746,302,50013
5,28,12,879,302,50013
6,4,49,2024,302,50013
7,32,10,960,302,50013
8,26,11,661,302,50013
9,38,45,12368,302,50013
1,3,36,1833,597,50061
2,23,22,3385,597,50061
3,23,24,4018,597,50061
4,17,6,869,597,50061
5,18,20,3431,597,50061
6,7,23,3072,597,50061
7,3,32,1682,597,50061
8,19,6,3185,597,50061
9,25,18,4070,597,50061
1,12,30,8351,835,50065
2,48,41,5132,835,50065
3,22,2,3386,835,50065
4,26,10,3318,835,50065
5,26,41,4449,835,50065
6,29,10,2690,835,50065
7,33,0,3076,835,50065
8,14,22,1060,835,50065
9,32,48,9776,835,50065
1,18,13,10846,842,50065
2,19,44,2542,842,50065
3,17,33,2831,842,50065
4,44,37,2967,842,50065
5,58,13,5736,842,50065
6,49,55,1501,842,50065
7,56,54,1389,842,50065
8,40,44,727,842,50065
9,48,16,12947,842,50065
1,14,44,3614,616,50062
2,51,17,372,616,50062
3,51,8,13509,616,50062
4,36,4,6058,616,50062
6,41,27,475,616,50062
7,16,55,3191,616,50062
8,7,4,9490,616,50062
1,11,58,4009,661,50062
2,15,14,2628,661,50062
3,13,29,19552,661,50062
4,41,20,16660,661,50062
5,19,30,38684,661,50062
6,50,1,406,661,50062
7,42,13,10647,661,50062
8,42,10,16227,661,50062
9,21,30,39082,661,50062
1,56,32,15199,848,50065
2,26,14,4751,848,50065
3,44,35,7529,848,50065
4,54,4,3917,848,50065
5,50,3,3897,848,50065
6,4,21,1933,848,50065
7,6,35,2570,848,50065
8,44,52,1968,848,50065
9,56,32,15200,848,50065
1,49,8,3150,685,50062
2,55,43,789,685,50062
3,34,7,5042,685,50062
4,51,14,5691,685,50062
5,2,33,9213,685,50062
6,34,35,1019,685,50062
7,3,58,1982,685,50062
8,45,10,3760,685,50062
9,25,38,17044,685,50062
1,6,16,1493,499,50060
2,14,9,2150,499,50060
3,13,14,1826,499,50060
4,26,17,3914,499,50060
5,8,35,2037,499,50060
6,9,15,1404,499,50060
7,18,21,2183,499,50060
8,42,45,7878,499,50060
9,38,29,7524,499,50060
1,28,49,702,477,50060
2,21,52,1309,477,50060
3,30,52,817,477,50060
4,39,26,1782,477,50060
5,21,52,1275,477,50060
6,21,51,928,477,50060
7,39,26,1783,477,50060
8,21,31,54598,477,50060
9,33,26,22997,477,50060
1,5,21,3046,323,50013
2,49,14,4733,323,50013
3,42,45,7704,323,50013
4,51,25,4523,323,50013
5,49,12,1213,323,50013
6,2,12,4735,323,50013
7,25,38,3919,323,50013
8,20,51,848,323,50013
9,10,20,6804,323,50013
1,25,18,1081,354,50013
2,43,21,2744,354,50013
3,29,42,43415,354,50013
4,10,58,2737,354,50013
5,18,13,458,354,50013
6,9,18,3046,354,50013
7,24,59,2250,354,50013
8,27,16,969,354,50013
9,45,39,43871,354,50013
1,9,41,2136,558,50061
2,8,9,2617,558,50061
3,24,15,7106,558,50061
4,0,36,870,558,50061
5,26,16,2719,558,50061
6,29,17,3220,558,50061
7,44,19,1385,558,50061
8,16,30,2645,558,50061
9,23,24,7087,558,50061
1,43,15,10785,75,50047
2,50,38,2751,75,50047
3,34,15,24175,75,50047
4,21,16,10362,75,50047
5,38,57,1498,75,50047
6,42,3,1254,75,50047
7,30,6,10639,75,50047
8,42,6,4637,75,50047
9,39,28,67989,75,50047
1,16,28,1496,183,50048
2,1,21,3317,183,50048
3,14,25,4592,183,50048
4,51,12,17729,183,50048
5,8,8,4511,183,50048
6,5,8,5059,183,50048
7,32,32,4854,183,50048
8,29,26,2195,183,50048
9,30,23,23590,183,50048
1,36,44,2601,329,50013
2,40,46,2788,329,50013
3,46,36,9832,329,50013
4,5,36,4229,329,50013
5,15,36,1153,329,50013
6,53,10,3999,329,50013
7,53,10,4000,329,50013
8,53,34,1377,329,50013
9,36,19,14913,329,50013
1,28,42,2421,552,50061
2,22,21,2847,552,50061
3,26,21,10334,552,50061
4,30,5,1297,552,50061
5,31,11,3041,552,50061
6,16,20,4766,552,50061
7,24,2,1754,552,50061
8,21,19,3346,552,50061
9,30,18,9196,552,50061
1,40,10,1320,525,50061
2,16,4,2396,525,50061
3,18,10,3762,525,50061
4,30,8,1095,525,50061
5,28,14,2277,525,50061
6,11,23,2507,525,50061
7,45,4,1132,525,50061
8,5,7,3808,525,50061
9,8,13,4486,525,50061
1,51,35,538,167,50048
2,39,15,1836,167,50048
3,32,11,2560,167,50048
4,29,44,62086,167,50048
5,18,15,2491,167,50048
6,49,27,2481,167,50048
7,50,20,3305,167,50048
8,36,21,1962,167,50048
9,27,32,33473,167,50048
1,10,29,891,110,50048
2,26,19,1670,110,50048
3,11,46,3139,110,50048
4,42,13,5694,110,50048
5,20,14,2126,110,50048
6,9,50,3060,110,50048
7,1,18,3065,110,50048
8,59,23,1480,110,50048
9,40,22,18848,110,50048
1,25,45,1680,189,50048
2,35,12,4008,189,50048
3,8,58,2449,189,50048
4,35,32,14572,189,50048
5,37,10,4095,189,50048
6,43,15,3886,189,50048
7,28,15,4813,189,50048
8,51,18,1040,189,50048
9,35,12,25416,189,50048
1,11,13,6060,91,50047
2,55,39,5716,91,50047
3,47,11,75198,91,50047
4,35,15,8800,91,50047
5,20,44,2592,91,50047
6,42,9,930,91,50047
7,47,29,5324,91,50047
8,14,3,3372,91,50047
9,27,27,73616,91,50047
1,53,35,1776,493,50060
2,31,27,2939,493,50060
3,51,33,1705,493,50060
4,26,30,2852,493,50060
5,34,24,2990,493,50060
6,27,18,774,493,50060
7,36,44,2088,493,50060
8,40,29,3706,493,50060
9,34,22,7302,493,50060
1,55,24,9654,869,50065
2,12,21,3337,869,50065
3,35,29,3175,869,50065
4,40,19,4914,869,50065
5,11,26,4717,869,50065
6,9,51,1341,869,50065
7,33,30,3042,869,50065
8,30,6,1365,869,50065
9,37,53,9854,869,50065
1,32,19,12894,887,50065
2,27,29,3807,887,50065
3,27,32,3583,887,50065
4,14,31,5331,887,50065
5,20,25,5101,887,50065
6,11,18,2638,887,50065
7,26,25,2903,887,50065
8,6,20,1150,887,50065
9,32,45,12801,887,50065
1,23,37,432,712,50063
2,26,30,1817,712,50063
3,10,23,2462,712,50063
4,5,13,2359,712,50063
5,37,47,1370,712,50063
6,32,42,983,712,50063
7,24,35,9181,712,50063
8,10,35,2440,712,50063
9,23,34,5239,712,50063
1,14,14,21441,100,50047
2,48,31,3736,100,50047
3,49,29,90374,100,50047
4,12,25,17741,100,50047
5,47,52,1082,100,50047
6,29,42,1430,100,50047
7,6,43,9890,100,50047
8,26,33,7570,100,50047
1,16,20,5275,640,50062
2,13,51,576,640,50062
3,10,17,18035,640,50062
4,52,6,8605,640,50062
5,33,8,24498,640,50062
6,43,1,744,640,50062
7,36,13,12174,640,50062
8,25,38,5856,640,50062
9,0,49,20036,640,50062
1,49,35,2008,637,50062
2,36,52,958,637,50062
3,39,17,6311,637,50062
4,44,25,4593,637,50062
5,47,13,10299,637,50062
6,40,53,921,637,50062
7,43,35,4643,637,50062
8,54,5,5357,637,50062
9,53,28,30421,637,50062
1,34,19,52121,863,50065
2,40,10,5501,863,50065
3,16,28,6660,863,50065
4,27,25,6717,863,50065
5,29,5,7014,863,50065
6,40,33,3831,863,50065
7,54,55,4769,863,50065
8,14,34,1345,863,50065
9,13,39,98339,863,50065
1,27,35,6304,814,50065
2,14,7,2673,814,50065
3,32,25,3797,814,50065
4,8,41,2960,814,50065
5,33,22,3901,814,50065
6,16,49,1277,814,50065
7,20,47,1675,814,50065
8,6,21,684,814,50065
9,43,25,6193,814,50065
1,43,43,4514,47,50047
2,41,28,2706,47,50047
4,35,29,29428,47,50047
5,8,22,1866,47,50047
6,20,49,789,47,50047
7,13,40,6394,47,50047
8,8,27,1855,47,50047
1,57,49,5479,30,50047
2,59,57,2370,30,50047
3,1,52,6645,30,50047
4,34,38,6751,30,50047
5,49,13,1031,30,50047
6,59,19,1182,30,50047
7,55,27,6789,30,50047
8,59,55,4571,30,50047
9,45,40,35132,30,50047
1,7,28,1591,128,50048
2,21,37,2947,128,50048
3,13,33,4983,128,50048
4,55,15,25040,128,50048
5,32,42,4090,128,50048
6,27,27,4798,128,50048
7,39,31,6216,128,50048
8,17,26,2372,128,50048
9,30,34,17771,128,50048
1,16,29,2102,366,50013
2,9,31,1717,366,50013
3,23,33,12587,366,50013
4,17,30,2218,366,50013
5,5,39,1043,366,50013
6,16,25,2652,366,50013
7,16,25,2653,366,50013
8,35,35,1567,366,50013
9,40,53,4116,366,50013
1,41,14,2121,311,50013
2,38,2,8147,311,50013
3,42,53,18116,311,50013
4,51,53,5866,311,50013
5,50,12,1112,311,50013
6,37,40,7353,311,50013
7,20,20,3253,311,50013
8,49,5,844,311,50013
9,42,52,16447,311,50013
1,49,40,1729,584,50061
2,12,6,3629,584,50061
3,9,3,4471,584,50061
4,48,42,1177,584,50061
5,13,16,3379,584,50061
6,8,14,3104,584,50061
7,9,58,1486,584,50061
8,20,5,3804,584,50061
9,27,17,3886,584,50061
1,52,4,2300,388,50013
2,34,25,3339,388,50013
3,41,33,5728,388,50013
4,37,15,3444,388,50013
5,22,17,1252,388,50013
6,26,38,4489,388,50013
7,42,45,3356,388,50013
8,35,8,2277,388,50013
9,43,43,5610,388,50013
1,16,59,1525,432,50060
2,47,23,2717,432,50060
3,42,14,2568,432,50060
4,14,23,3330,432,50060
5,2,13,2941,432,50060
6,34,9,2246,432,50060
7,48,18,2818,432,50060
8,28,28,16537,432,50060
9,39,27,16405,432,50060
1,32,43,1885,445,50060
2,34,26,2707,445,50060
3,29,43,1918,445,50060
4,15,13,2924,445,50060
5,39,26,2725,445,50060
6,1,35,1241,445,50060
7,34,26,2750,445,50060
8,9,29,13665,445,50060
9,33,25,8560,445,50060
1,35,9,1491,438,50060
2,10,17,2805,438,50060
3,42,11,1818,438,50060
4,16,31,3243,438,50060
5,0,2,2579,438,50060
6,59,15,484,438,50060
7,52,10,2281,438,50060
8,38,28,11231,438,50060
9,37,32,33325,438,50060
1,12,11,577,122,50048
2,6,11,3269,122,50048
3,8,6,3541,122,50048
4,54,43,22622,122,50048
5,17,23,3905,122,50048
6,20,42,3967,122,50048
7,58,56,4485,122,50048
8,8,15,803,122,50048
9,21,40,21072,122,50048
1,5,47,643,155,50048
2,14,27,1967,155,50048
3,35,1,4255,155,50048
4,56,44,11653,155,50048
5,27,7,2964,155,50048
6,7,32,2623,155,50048
7,15,14,6297,155,50048
8,10,23,1784,155,50048
9,27,22,15862,155,50048
1,4,28,1553,382,50013
2,12,12,2078,382,50013
3,35,58,16036,382,50013
4,15,19,2082,382,50013
5,18,40,683,382,50013
6,12,15,2064,382,50013
7,6,21,2021,382,50013
8,52,35,1090,382,50013
9,50,35,44861,382,50013
1,54,26,2655,517,50061
2,7,9,4118,517,50061
3,18,9,20589,517,50061
4,36,18,1326,517,50061
5,36,1,3951,517,50061
6,17,15,3868,517,50061
7,42,16,2114,517,50061
8,49,23,8754,517,50061
9,57,10,11791,517,50061
1,38,26,2184,560,50061
2,13,5,2575,560,50061
3,21,28,9375,560,50061
4,8,30,731,560,50061
5,12,54,2349,560,50061
6,11,12,1741,560,50061
7,56,18,1208,560,50061
8,16,7,4353,560,50061
9,6,25,26007,560,50061
1,49,5,2972,696,50062
2,1,51,1480,696,50062
3,43,24,8068,696,50062
4,45,13,6295,696,50062
5,58,35,18322,696,50062
6,20,40,974,696,50062
7,37,16,4435,696,50062
8,44,12,8468,696,50062
9,16,41,29155,696,50062
1,3,27,6567,678,50062
2,43,46,2420,678,50062
3,49,10,11097,678,50062
4,6,10,8693,678,50062
5,22,26,18170,678,50062
6,39,31,1857,678,50062
7,33,37,8804,678,50062
8,31,55,10156,678,50062
9,9,30,46711,678,50062
1,40,45,13760,826,50065
2,30,21,4948,826,50065
3,23,25,5780,826,50065
4,9,3,5177,826,50065
5,44,34,5197,826,50065
6,23,0,1998,826,50065
7,28,25,4811,826,50065
8,35,16,1285,826,50065
9,37,47,15087,826,50065
1,41,46,20222,851,50065
2,1,5,5972,851,50065
3,10,0,5246,851,50065
4,34,9,6063,851,50065
5,52,3,8193,851,50065
6,24,13,1432,851,50065
7,4,46,4733,851,50065
8,48,42,1229,851,50065
9,32,54,18799,851,50065
1,30,11,4358,1,50047
2,39,18,3577,1,50047
4,9,47,40086,1,50047
5,34,8,575,1,50047
6,44,2,1038,1,50047
7,10,15,36944,1,50047
8,57,23,4492,1,50047
1,23,36,686,605,50062
2,30,2,503,605,50062
3,54,53,8388,605,50062
4,47,6,9980,605,50062
5,43,19,61774,605,50062
6,22,41,788,605,50062
7,50,58,4791,605,50062
8,40,51,8680,605,50062
9,43,12,61208,605,50062
1,30,24,2414,672,50062
2,22,18,1602,672,50062
3,46,9,7203,672,50062
4,56,31,4539,672,50062
5,21,8,18428,672,50062
6,59,56,645,672,50062
7,40,53,2847,672,50062
8,40,9,6251,672,50062
9,4,50,86656,672,50062
1,39,48,2015,513,50061
2,21,6,3103,513,50061
3,22,12,14862,513,50061
4,34,58,690,513,50061
5,28,26,3365,513,50061
6,22,6,3699,513,50061
7,28,35,1214,513,50061
8,15,2,3005,513,50061
9,27,33,9619,513,50061
1,56,49,2039,386,50013
2,5,42,3350,386,50013
3,27,44,13135,386,50013
4,8,39,2736,386,50013
5,58,34,697,386,50013
6,16,26,3484,386,50013
7,11,43,2833,386,50013
8,42,23,1506,386,50013
9,53,12,11684,386,50013
1,24,10,3224,564,50061
2,12,3,3652,564,50061
3,16,17,24956,564,50061
4,55,9,653,564,50061
5,19,39,6632,564,50061
6,19,22,6424,564,50061
7,15,56,2505,564,50061
8,44,13,8269,564,50061
9,25,32,40596,564,50061
1,45,48,2930,368,50013
2,52,28,4301,368,50013
3,26,41,38869,368,50013
4,33,1,3591,368,50013
5,54,11,631,368,50013
6,42,15,3157,368,50013
7,41,56,3250,368,50013
8,54,58,1166,368,50013
9,25,48,46103,368,50013
1,40,3,1083,126,50048
2,12,38,1537,126,50048
3,3,58,2093,126,50048
4,12,42,9107,126,50048
5,10,41,2039,126,50048
6,14,27,2632,126,50048
7,23,31,2595,126,50048
8,49,44,479,126,50048
9,1,43,8653,126,50048
1,40,9,6812,49,50047
2,29,8,3882,49,50047
3,15,30,61486,49,50047
4,6,32,13689,49,50047
5,34,24,3200,49,50047
6,3,51,1445,49,50047
7,8,13,9003,49,50047
8,38,12,8072,49,50047
1,15,54,941,151,50048
2,22,17,2066,151,50048
3,13,32,2149,151,50048
4,21,13,11190,151,50048
5,22,23,2213,151,50048
6,39,8,3344,151,50048
7,36,4,4382,151,50048
8,17,53,1060,151,50048
1,38,51,2505,436,50060
2,37,33,3647,436,50060
3,28,35,2323,436,50060
4,30,29,4312,436,50060
5,25,38,3308,436,50060
6,26,49,2012,436,50060
7,30,28,3354,436,50060
8,22,39,4587,436,50060
9,32,24,4546,436,50060
1,9,24,1980,441,50060
2,23,26,2408,441,50060
3,18,25,2159,441,50060
4,33,25,3742,441,50060
5,16,25,2310,441,50060
6,49,48,914,441,50060
7,16,25,2220,441,50060
8,36,17,6136,441,50060
9,28,26,6244,441,50060
1,13,2,1583,519,50061
2,13,20,2025,519,50061
3,16,15,3626,519,50061
4,15,2,1418,519,50061
5,14,8,2911,519,50061
6,22,18,3025,519,50061
7,13,4,1139,519,50061
8,12,8,3065,519,50061
9,21,19,6030,519,50061
1,33,13,3020,362,50013
2,23,19,4720,362,50013
3,21,37,68443,362,50013
4,37,21,4547,362,50013
5,36,57,682,362,50013
6,24,15,3111,362,50013
7,34,14,4730,362,50013
8,19,51,1521,362,50013
9,21,37,68383,362,50013
1,38,34,3320,580,50061
2,48,17,3998,580,50061
3,33,26,19280,580,50061
4,11,53,1967,580,50061
5,5,13,4376,580,50061
6,29,7,4566,580,50061
7,41,1,757,580,50061
8,25,17,5716,580,50061
9,20,13,51188,580,50061
1,40,3,2752,315,50013
2,38,28,2436,315,50013
3,40,43,9308,315,50013
4,38,38,2307,315,50013
5,28,8,983,315,50013
6,8,42,4480,315,50013
7,8,42,4481,315,50013
8,33,19,1240,315,50013
9,50,34,18781,315,50013
1,5,52,23185,43,50047
2,5,12,2823,43,50047
3,34,38,59872,43,50047
4,22,17,9620,43,50047
5,19,9,1285,43,50047
6,20,19,1291,43,50047
7,23,22,18875,43,50047
8,22,12,1173,43,50047
1,2,32,3036,34,50047
2,5,24,2398,34,50047
3,38,8,40410,34,50047
4,3,27,2696,34,50047
5,42,34,573,34,50047
6,4,50,1298,34,50047
7,15,16,3184,34,50047
8,9,31,2708,34,50047
9,53,25,23718,34,50047
1,2,12,2018,601,50062
2,42,30,1033,601,50062
3,29,2,5238,601,50062
4,9,48,5643,601,50062
5,24,41,14590,601,50062
6,56,40,1890,601,50062
7,11,2,5737,601,50062
8,37,39,9222,601,50062
9,11,38,15154,601,50062
1,47,17,2581,676,50062
2,3,58,1764,676,50062
3,38,13,3738,676,50062
4,40,9,4056,676,50062
5,7,10,82895,676,50062
6,31,54,808,676,50062
7,47,27,2212,676,50062
8,47,26,2173,676,50062
1,34,27,4499,698,50062
2,12,37,1307,698,50062
3,5,55,8762,698,50062
4,29,1,7321,698,50062
5,11,7,38639,698,50062
6,42,49,1848,698,50062
7,30,24,4247,698,50062
8,5,54,6943,698,50062
9,48,30,89858,698,50062
1,29,23,2752,5,50047
2,24,22,2568,5,50047
3,33,25,57829,5,50047
4,38,29,3067,5,50047
5,24,11,1390,5,50047
6,8,19,995,5,50047
7,29,26,2625,5,50047
8,28,23,2839,5,50047
9,49,14,20024,5,50047
1,25,20,16489,822,50065
2,47,20,4505,822,50065
3,55,32,4046,822,50065
4,34,33,3648,822,50065
5,23,31,4480,822,50065
6,1,2,1364,822,50065
7,28,35,3150,822,50065
8,0,19,800,822,50065
9,25,20,16490,822,50065
1,39,55,16446,855,50065
2,26,25,3362,855,50065
3,38,15,3049,855,50065
4,52,17,2752,855,50065
5,47,13,4617,855,50065
6,0,21,556,855,50065
7,6,22,1077,855,50065
8,23,11,1065,855,50065
9,33,50,16424,855,50065
1,45,8,2926,692,50062
2,59,6,1506,692,50062
3,51,50,6401,692,50062
4,19,58,3261,692,50062
6,30,40,1062,692,50062
7,37,42,7761,692,50062
8,47,45,6806,692,50062
1,37,43,11686,828,50065
2,30,18,6090,828,50065
3,37,21,5683,828,50065
4,25,1,5716,828,50065
5,24,22,7805,828,50065
6,45,45,3930,828,50065
7,22,9,4984,828,50065
8,51,8,993,828,50065
9,50,48,11913,828,50065
1,4,28,1260,479,50060
2,13,24,2178,479,50060
3,9,31,1446,479,50060
4,29,38,3176,479,50060
5,8,19,1925,479,50060
6,2,42,1242,479,50060
7,12,43,2241,479,50060
8,37,29,18742,479,50060
9,44,27,10167,479,50060
1,33,44,1360,497,50060
2,28,33,3133,497,50060
3,43,40,2027,497,50060
4,25,31,2820,497,50060
5,35,20,3819,497,50060
6,40,42,1393,497,50060
7,30,29,2322,497,50060
8,35,27,24703,497,50060
9,32,25,8201,497,50060
1,59,40,6042,95,50047
2,38,22,3341,95,50047
3,51,50,41116,95,50047
4,21,29,7537,95,50047
5,44,55,2272,95,50047
6,21,42,609,95,50047
7,44,49,30743,95,50047
8,22,43,7980,95,50047
9,46,49,41065,95,50047
1,28,21,1487,163,50048
2,43,21,2224,163,50048
3,38,36,3863,163,50048
4,40,1,48790,163,50048
5,31,41,3047,163,50048
6,32,32,3885,163,50048
7,35,44,3834,163,50048
8,28,20,1611,163,50048
9,35,4,4302,163,50048
1,30,46,1059,114,50048
2,16,41,2103,114,50048
3,28,54,3034,114,50048
4,32,24,4125,114,50048
5,23,50,2692,114,50048
6,34,32,3155,114,50048
7,24,19,3447,114,50048
8,8,6,1835,114,50048
9,11,5,11997,114,50048
1,23,36,3173,556,50061
2,16,2,4271,556,50061
3,32,31,36671,556,50061
4,22,37,1491,556,50061
5,45,14,5852,556,50061
6,36,39,3058,556,50061
7,29,56,2542,556,50061
8,31,41,7402,556,50061
9,22,29,20795,556,50061
1,35,44,2803,521,50061
2,27,15,3388,521,50061
3,19,11,27489,521,50061
4,42,36,1679,521,50061
5,40,52,3065,521,50061
6,38,48,2826,521,50061
7,7,43,1335,521,50061
8,9,18,4240,521,50061
9,23,19,27763,521,50061
1,57,54,1141,187,50048
2,1,35,1926,187,50048
3,54,50,2378,187,50048
4,39,32,12624,187,50048
5,33,25,3596,187,50048
6,3,34,2456,187,50048
7,33,25,3597,187,50048
8,10,57,1259,187,50048
9,26,54,14233,187,50048
1,58,26,991,169,50048
2,12,23,5018,169,50048
3,25,9,5960,169,50048
4,52,30,49811,169,50048
5,41,18,5803,169,50048
6,10,35,5751,169,50048
7,39,21,6005,169,50048
8,46,30,1798,169,50048
9,33,21,38018,169,50048
1,22,15,10203,71,50047
2,43,12,3086,71,50047
3,50,41,53908,71,50047
4,20,0,11420,71,50047
5,25,5,2928,71,50047
6,52,41,1515,71,50047
7,45,13,12258,71,50047
8,4,26,8386,71,50047
9,3,35,42264,71,50047
1,22,3,2694,327,50013
2,39,43,3960,327,50013
3,33,51,19927,327,50013
4,46,19,3520,327,50013
5,18,58,1122,327,50013
6,46,21,3545,327,50013
7,31,12,3009,327,50013
8,48,37,2546,327,50013
9,38,35,17895,327,50013
1,17,47,1369,350,50013
2,44,47,4503,350,50013
3,3,25,12637,350,50013
4,50,35,5016,350,50013
5,19,48,1208,350,50013
6,49,30,5570,350,50013
7,45,36,5815,350,50013
8,56,2,1180,350,50013
9,37,49,12145,350,50013
1,58,1,2264,473,50060
2,28,15,3693,473,50060
3,43,17,2962,473,50060
4,21,8,3560,473,50060
5,31,14,3721,473,50060
6,30,20,1336,473,50060
7,36,8,3801,473,50060
8,29,29,8476,473,50060
9,19,33,14292,473,50060
1,52,35,1274,404,50060
2,18,22,2639,404,50060
3,33,36,2088,404,50060
4,44,32,2884,404,50060
5,57,57,2434,404,50060
6,49,42,768,404,50060
7,31,34,2826,404,50060
8,20,46,3333,404,50060
9,31,18,5749,404,50060
1,53,31,4653,889,50065
2,22,20,3343,889,50065
3,19,24,3414,889,50065
4,49,31,3232,889,50065
5,20,27,4593,889,50065
6,18,19,593,889,50065
7,41,53,2075,889,50065
8,32,15,793,889,50065
