task,x,y,update,rep,environment
1,30,40,2048,1439,50062
2,31,16,1800,1439,50062
3,52,54,13758,1439,50062
4,15,9,5133,1439,50062
5,37,6,8543,1439,50062
6,50,26,7217,1439,50062
7,39,12,12100,1439,50062
8,11,22,26185,1439,50062
9,17,51,45137,1439,50062
1,48,11,2151,1566,50063
2,2,50,2300,1566,50063
3,2,26,3416,1566,50063
4,18,21,3332,1566,50063
5,28,40,3666,1566,50063
6,26,42,3845,1566,50063
7,10,23,3701,1566,50063
8,26,9,6033,1566,50063
9,30,20,14983,1566,50063
1,14,28,524,1588,50063
2,53,7,1283,1588,50063
3,21,26,2588,1588,50063
4,50,35,2083,1588,50063
5,25,7,2604,1588,50063
6,31,11,3692,1588,50063
7,0,48,4379,1588,50063
8,37,25,19696,1588,50063
9,34,25,19954,1588,50063
1,15,22,1342,1049,50060
2,47,4,1717,1049,50060
3,20,43,2702,1049,50060
4,16,53,2125,1049,50060
5,23,48,2298,1049,50060
6,22,50,2695,1049,50060
7,29,50,2919,1049,50060
8,34,19,70778,1049,50060
9,27,25,42710,1049,50060
1,36,11,729,1444,50062
2,56,2,819,1444,50062
3,51,27,7640,1444,50062
4,4,33,1917,1444,50062
5,43,20,6534,1444,50062
6,9,57,5599,1444,50062
7,40,12,3645,1444,50062
8,58,29,21255,1444,50062
9,58,46,33731,1444,50062
1,46,16,1545,1433,50062
2,23,17,1325,1433,50062
3,35,10,16554,1433,50062
4,36,55,4957,1433,50062
5,52,0,18048,1433,50062
6,3,5,4904,1433,50062
7,37,53,18418,1433,50062
8,5,41,27065,1433,50062
9,29,37,32225,1433,50062
1,18,15,1030,1636,50065
2,45,45,1594,1636,50065
3,23,32,3421,1636,50065
4,48,45,2571,1636,50065
5,12,42,3542,1636,50065
6,26,26,4166,1636,50065
7,27,27,4138,1636,50065
8,36,8,25274,1636,50065
1,4,44,751,1641,50065
2,19,7,850,1641,50065
3,13,16,2973,1641,50065
4,0,50,768,1641,50065
5,23,21,2280,1641,50065
6,25,10,1724,1641,50065
7,37,36,3684,1641,50065
8,42,33,44619,1641,50065
9,54,25,26491,1641,50065
1,17,20,1515,1361,50061
2,18,28,1170,1361,50061
3,25,11,2427,1361,50061
4,25,23,1439,1361,50061
5,6,16,1733,1361,50061
6,4,4,2698,1361,50061
7,9,12,3434,1361,50061
8,28,25,10928,1361,50061
9,34,22,10911,1361,50061
1,9,35,1395,1732,50013
2,11,32,1632,1732,50013
3,29,13,2416,1732,50013
4,10,20,1996,1732,50013
5,5,20,2201,1732,50013
6,19,18,2122,1732,50013
7,2,20,2088,1732,50013
8,39,44,25425,1732,50013
9,35,43,35124,1732,50013
1,5,21,575,1745,50013
2,47,57,972,1745,50013
3,37,55,3496,1745,50013
4,4,25,1336,1745,50013
5,5,28,1458,1745,50013
6,2,47,2803,1745,50013
7,45,43,1480,1745,50013
8,43,54,31160,1745,50013
9,28,31,26439,1745,50013
1,37,36,1261,1148,50047
2,11,49,2223,1148,50047
3,25,20,5025,1148,50047
4,28,42,2617,1148,50047
5,22,19,7630,1148,50047
6,12,35,6252,1148,50047
7,57,1,7565,1148,50047
8,54,34,48523,1148,50047
9,16,8,40391,1148,50047
1,12,52,1648,12031,50048
2,50,3,3829,12031,50048
3,47,28,5641,12031,50048
4,54,4,3761,12031,50048
5,44,0,4722,12031,50048
6,47,23,5598,12031,50048
7,46,29,5645,12031,50048
8,28,3,19760,12031,50048
9,49,47,26637,12031,50048
1,58,49,1417,1738,50013
2,20,40,2059,1738,50013
3,17,56,4438,1738,50013
4,2,4,2023,1738,50013
5,10,24,3039,1738,50013
6,18,21,3281,1738,50013
7,38,19,4172,1738,50013
8,51,45,57896,1738,50013
9,29,50,36574,1738,50013
1,14,59,1454,1135,50047
2,19,45,2913,1135,50047
3,38,18,7844,1135,50047
4,38,48,2764,1135,50047
5,31,7,12530,1135,50047
6,3,37,9590,1135,50047
7,16,0,9320,1135,50047
8,56,20,22165,1135,50047
9,46,22,41004,1135,50047
1,16,43,673,1142,50047
2,24,20,853,1142,50047
3,9,34,9372,1142,50047
4,26,16,517,1142,50047
5,8,0,4870,1142,50047
6,18,27,5954,1142,50047
7,0,49,8578,1142,50047
8,25,23,24720,1142,50047
9,58,36,18797,1142,50047
1,21,8,813,15061,50063
2,25,7,1193,15061,50063
3,13,30,1558,15061,50063
4,26,6,1161,15061,50063
5,32,5,1428,15061,50063
6,3,32,2519,15061,50063
7,10,21,1357,15061,50063
8,34,16,4851,15061,50063
9,25,13,4287,15061,50063
1,43,2,1005,1385,50061
2,27,18,1483,1385,50061
3,40,27,2748,1385,50061
4,49,21,1954,1385,50061
5,33,22,2938,1385,50061
6,43,26,2918,1385,50061
7,31,29,2857,1385,50061
8,24,23,4409,1385,50061
9,33,22,2971,1385,50061
1,57,21,1889,1229,50048
2,1,35,1930,1229,50048
3,26,27,5011,1229,50048
4,52,30,3433,1229,50048
5,6,41,5062,1229,50048
6,0,32,4778,1229,50048
7,13,39,4837,1229,50048
8,27,24,19905,1229,50048
9,8,30,16701,1229,50048
1,42,32,1161,1586,50063
2,30,47,1139,1586,50063
3,9,31,3206,1586,50063
4,22,38,1915,1586,50063
5,36,51,2198,1586,50063
6,31,21,3099,1586,50063
7,11,17,3235,1586,50063
8,29,9,8543,1586,50063
9,27,13,14677,1586,50063
1,52,31,1926,1632,50065
2,13,41,1462,1632,50065
3,21,28,2591,1632,50065
4,43,9,2147,1632,50065
5,41,24,4136,1632,50065
6,29,48,3558,1632,50065
7,31,31,4866,1632,50065
8,32,17,16030,1632,50065
9,27,14,23300,1632,50065
1,27,4,573,1568,50063
2,42,52,1299,1568,50063
3,38,24,1461,1568,50063
4,34,34,1644,1568,50063
5,26,18,2940,1568,50063
6,4,30,1805,1568,50063
7,28,15,2963,1568,50063
8,21,21,2792,1568,50063
9,23,20,5387,1568,50063
1,42,52,1559,1440,50062
2,34,19,1837,1440,50062
3,58,18,12927,1440,50062
4,5,25,2232,1440,50062
5,45,27,4277,1440,50062
6,45,58,4272,1440,50062
7,39,3,5540,1440,50062
8,54,2,50339,1440,50062
9,36,42,94645,1440,50062
1,39,43,1750,1437,50062
2,51,9,2740,1437,50062
3,39,22,13510,1437,50062
4,15,31,6312,1437,50062
5,26,33,9640,1437,50062
6,27,38,11895,1437,50062
7,59,6,14998,1437,50062
1,48,23,1263,1638,50065
2,16,23,2655,1638,50065
3,44,3,3993,1638,50065
4,18,24,2890,1638,50065
5,26,28,3213,1638,50065
6,8,11,3123,1638,50065
7,28,41,4081,1638,50065
8,36,0,32663,1638,50065
9,33,37,61893,1638,50065
1,40,44,1606,1047,50060
2,3,54,1713,1047,50060
3,15,25,4769,1047,50060
4,12,29,2873,1047,50060
5,21,38,3579,1047,50060
6,10,13,3550,1047,50060
7,14,14,5646,1047,50060
8,43,24,10456,1047,50060
9,38,19,10453,1047,50060
1,44,27,1388,1030,50060
2,46,29,864,1030,50060
3,32,34,2045,1030,50060
4,51,33,1351,1030,50060
5,8,19,2514,1030,50060
6,34,19,2585,1030,50060
7,27,17,2956,1030,50060
8,52,27,16230,1030,50060
9,31,29,23628,1030,50060
1,31,23,605,1194,50047
2,20,32,1473,1194,50047
3,20,32,3415,1194,50047
4,51,8,1092,1194,50047
5,1,40,6826,1194,50047
6,27,31,6465,1194,50047
7,25,18,17266,1194,50047
8,50,44,52275,1194,50047
9,58,43,68065,1194,50047
1,6,55,881,12009,50048
2,34,22,1262,12009,50048
3,11,22,2176,12009,50048
4,17,25,1792,12009,50048
5,40,0,2861,12009,50048
6,32,18,2489,12009,50048
7,50,27,2338,12009,50048
8,53,28,11635,12009,50048
9,54,32,24629,12009,50048
1,5,43,855,1777,50013
2,42,5,1514,1777,50013
3,3,21,3849,1777,50013
4,36,35,2557,1777,50013
5,42,42,3561,1777,50013
6,29,10,3758,1777,50013
7,53,2,4825,1777,50013
8,22,21,5506,1777,50013
9,14,4,12852,1777,50013
1,39,17,893,1700,50013
2,56,14,1258,1700,50013
3,20,37,5233,1700,50013
4,8,59,2527,1700,50013
5,29,5,4509,1700,50013
6,31,18,4046,1700,50013
7,9,15,2921,1700,50013
8,49,40,46816,1700,50013
9,47,41,37949,1700,50013
1,57,24,1075,1324,50061
2,9,46,1287,1324,50061
3,19,24,7204,1324,50061
4,19,16,2101,1324,50061
5,27,9,2279,1324,50061
6,27,18,2235,1324,50061
7,24,14,3854,1324,50061
8,26,19,21180,1324,50061
9,24,5,10181,1324,50061
1,24,11,676,1353,50061
2,6,16,1688,1353,50061
3,17,12,3749,1353,50061
4,7,13,2417,1353,50061
5,27,15,4458,1353,50061
6,29,3,3667,1353,50061
7,28,1,3728,1353,50061
8,25,19,7642,1353,50061
9,23,38,6032,1353,50061
1,0,11,1220,15059,50063
2,3,39,1016,15059,50063
3,1,24,3049,15059,50063
4,43,27,2029,15059,50063
5,27,39,2190,15059,50063
6,25,30,4315,15059,50063
7,13,26,4102,15059,50063
8,20,9,9864,15059,50063
9,17,37,14596,15059,50063
1,52,30,1504,1359,50061
2,53,34,1235,1359,50061
3,11,19,3233,1359,50061
4,52,37,1390,1359,50061
5,29,31,3144,1359,50061
6,41,35,1997,1359,50061
7,34,10,3795,1359,50061
8,32,13,4928,1359,50061
9,9,16,7109,1359,50061
1,9,20,997,13016,50061
2,13,45,1360,13016,50061
3,10,35,3169,13016,50061
4,16,46,1499,13016,50061
5,28,31,3007,13016,50061
6,33,23,3439,13016,50061
7,28,12,4436,13016,50061
8,15,18,4968,13016,50061
9,16,21,4978,13016,50061
1,3,52,1265,15024,50063
2,13,54,1113,15024,50063
3,30,18,7825,15024,50063
4,9,42,2213,15024,50063
5,20,47,2631,15024,50063
6,17,17,3213,15024,50063
7,36,20,3127,15024,50063
8,34,22,19120,15024,50063
9,27,15,16845,15024,50063
1,19,40,1241,1170,50047
2,15,38,1272,1170,50047
3,10,34,15690,1170,50047
4,21,13,2492,1170,50047
5,31,34,12801,1170,50047
6,19,46,6586,1170,50047
7,59,17,20984,1170,50047
8,39,35,78270,1170,50047
9,45,49,94143,1170,50047
1,56,37,1265,1107,50047
2,58,25,1150,1107,50047
3,19,23,6636,1107,50047
4,54,25,798,1107,50047
5,21,21,9610,1107,50047
6,33,4,5313,1107,50047
7,28,41,17972,1107,50047
8,34,29,30024,1107,50047
9,46,51,59765,1107,50047
1,13,59,1786,1793,50013
2,9,2,726,1793,50013
3,28,56,6954,1793,50013
4,56,41,5179,1793,50013
5,59,29,6486,1793,50013
6,43,42,6625,1793,50013
7,48,28,6496,1793,50013
8,39,33,31527,1793,50013
9,36,42,16263,1793,50013
1,37,32,1465,12003,50048
2,59,20,1444,12003,50048
3,23,44,2513,12003,50048
4,22,54,1748,12003,50048
5,16,48,2306,12003,50048
6,28,7,3889,12003,50048
7,31,15,4515,12003,50048
8,23,31,16587,12003,50048
9,30,8,17237,12003,50048
1,30,33,1173,1405,50062
2,59,25,1679,1405,50062
3,59,53,5462,1405,50062
4,57,26,3021,1405,50062
5,55,47,4421,1405,50062
6,53,54,3562,1405,50062
7,55,52,3372,1405,50062
8,44,23,11388,1405,50062
9,40,40,9561,1405,50062
1,21,37,920,1472,50062
2,19,33,1068,1472,50062
3,37,22,5536,1472,50062
4,22,33,2331,1472,50062
5,12,42,6230,1472,50062
6,22,49,4101,1472,50062
7,13,22,6509,1472,50062
8,27,43,23348,1472,50062
9,29,23,28554,1472,50062
1,12,32,767,1091,50060
2,12,30,1180,1091,50060
3,12,24,5147,1091,50060
4,22,39,1462,1091,50060
5,18,38,1662,1091,50060
6,3,27,4680,1091,50060
7,21,53,5015,1091,50060
8,31,27,59909,1091,50060
9,32,16,53450,1091,50060
1,28,51,1018,1008,50060
2,26,48,1311,1008,50060
3,21,15,4742,1008,50060
4,15,19,1655,1008,50060
5,0,34,2245,1008,50060
6,25,38,3458,1008,50060
7,12,32,2799,1008,50060
8,31,22,9540,1008,50060
9,38,27,10942,1008,50060
1,39,25,1775,1677,50065
2,38,27,1967,1677,50065
3,40,45,3877,1677,50065
4,27,36,2122,1677,50065
5,24,27,2546,1677,50065
6,29,35,1901,1677,50065
7,21,16,2745,1677,50065
8,29,37,13963,1677,50065
9,42,40,18975,1677,50065
1,29,24,1611,1600,50065
2,29,24,1612,1600,50065
3,31,53,3486,1600,50065
4,14,32,3061,1600,50065
5,22,9,3561,1600,50065
6,36,29,3484,1600,50065
7,15,7,5230,1600,50065
8,33,32,22002,1600,50065
9,40,31,14344,1600,50065
1,45,41,1120,16007,50065
2,7,8,877,16007,50065
3,37,43,2044,16007,50065
4,38,45,1674,16007,50065
5,42,39,1995,16007,50065
6,42,38,2007,16007,50065
7,41,38,2337,16007,50065
8,29,42,2567,16007,50065
9,48,31,11466,16007,50065
1,33,17,889,1282,50048
2,24,33,2564,1282,50048
3,29,13,3299,1282,50048
4,24,21,2734,1282,50048
5,5,22,3834,1282,50048
6,24,16,3905,1282,50048
7,19,26,3790,1282,50048
8,48,46,11942,1282,50048
9,30,15,5280,1282,50048
1,28,16,1766,1288,50048
2,37,9,2103,1288,50048
3,47,15,3536,1288,50048
4,13,8,1847,1288,50048
5,42,15,3844,1288,50048
6,28,6,2686,1288,50048
7,31,33,3658,1288,50048
8,29,34,20962,1288,50048
9,25,37,20912,1288,50048
1,37,24,1437,1211,50048
2,43,27,1344,1211,50048
3,41,0,3060,1211,50048
4,44,25,1190,1211,50048
5,17,28,2738,1211,50048
6,12,41,2775,1211,50048
7,31,27,4162,1211,50048
8,22,39,28736,1211,50048
9,9,43,28261,1211,50048
1,42,20,864,1478,50062
2,35,43,834,1478,50062
3,21,24,7806,1478,50062
4,17,48,1752,1478,50062
5,7,6,14199,1478,50062
6,54,35,7484,1478,50062
7,54,23,15305,1478,50062
8,43,6,46473,1478,50062
1,50,40,891,1002,50060
2,43,56,1125,1002,50060
3,4,8,4251,1002,50060
4,23,24,2871,1002,50060
5,34,43,3648,1002,50060
6,45,21,3236,1002,50060
7,14,18,5352,1002,50060
8,40,7,8140,1002,50060
9,33,20,6373,1002,50060
1,0,42,654,1075,50060
2,19,21,1101,1075,50060
3,3,6,2953,1075,50060
4,4,36,2277,1075,50060
5,22,19,3100,1075,50060
6,7,4,2937,1075,50060
7,6,6,2878,1075,50060
8,36,25,55580,1075,50060
9,26,36,48797,1075,50060
1,51,38,808,1496,50062
2,36,42,1190,1496,50062
3,36,42,7180,1496,50062
4,50,40,1053,1496,50062
5,56,23,5174,1496,50062
6,17,10,6979,1496,50062
7,49,39,5331,1496,50062
8,15,15,40980,1496,50062
9,17,5,89411,1496,50062
1,53,22,1216,1693,50065
2,0,33,1492,1693,50065
3,31,30,9352,1693,50065
4,52,47,5500,1693,50065
5,49,26,6496,1693,50065
6,41,58,6882,1693,50065
7,34,21,9110,1693,50065
8,30,46,60413,1693,50065
9,31,32,60965,1693,50065
1,19,31,505,1550,50063
2,13,23,420,1550,50063
3,36,18,2355,1550,50063
4,23,34,575,1550,50063
5,20,35,703,1550,50063
6,34,17,2571,1550,50063
7,15,47,1889,1550,50063
8,34,30,62092,1550,50063
9,25,11,11024,1550,50063
1,53,18,1116,15005,50063
2,47,34,1513,15005,50063
3,24,16,2712,15005,50063
4,42,33,1997,15005,50063
5,19,10,2523,15005,50063
6,29,27,3093,15005,50063
7,32,15,3238,15005,50063
8,23,13,5014,15005,50063
9,19,16,4797,15005,50063
1,27,28,1347,1378,50061
2,23,42,1947,1378,50061
3,16,11,3676,1378,50061
4,6,48,956,1378,50061
5,12,11,3138,1378,50061
6,22,5,3513,1378,50061
7,48,26,4621,1378,50061
8,27,17,16435,1378,50061
9,21,21,8276,1378,50061
1,17,22,2005,1396,50061
2,55,38,1422,1396,50061
3,32,24,4327,1396,50061
4,14,28,3208,1396,50061
5,3,18,3551,1396,50061
6,56,28,3068,1396,50061
7,28,8,4092,1396,50061
8,17,21,25786,1396,50061
9,30,29,17892,1396,50061
1,48,9,942,12022,50048
2,45,12,1368,12022,50048
3,32,3,2629,12022,50048
4,49,10,1760,12022,50048
5,33,25,3587,12022,50048
6,33,17,2980,12022,50048
7,33,34,3257,12022,50048
8,10,50,4029,12022,50048
9,15,37,3796,12022,50048
1,11,41,1552,1126,50047
2,1,0,2492,1126,50047
3,17,21,7895,1126,50047
4,20,26,3336,1126,50047
5,1,14,7833,1126,50047
6,7,2,5618,1126,50047
7,32,27,22365,1126,50047
8,39,42,65343,1126,50047
9,34,7,42812,1126,50047
1,44,41,870,1151,50047
2,26,25,1312,1151,50047
3,49,11,7103,1151,50047
4,32,17,5364,1151,50047
5,49,40,17129,1151,50047
6,58,9,10980,1151,50047
7,58,41,11987,1151,50047
1,19,18,1338,1756,50013
2,48,13,1758,1756,50013
3,33,53,4033,1756,50013
4,2,39,2982,1756,50013
5,23,42,4742,1756,50013
6,42,45,3840,1756,50013
7,34,12,6012,1756,50013
8,3,38,16593,1756,50013
9,14,29,17134,1756,50013
1,32,12,1023,12028,50048
2,53,11,904,12028,50048
3,45,16,2446,12028,50048
4,48,18,2469,12028,50048
5,45,6,3588,12028,50048
6,29,25,2965,12028,50048
7,11,15,3383,12028,50048
8,50,21,14972,12028,50048
9,44,31,14948,12028,50048
1,58,39,1242,1305,50061
2,59,42,1318,1305,50061
3,28,47,3911,1305,50061
4,28,41,2937,1305,50061
5,16,19,4982,1305,50061
6,42,31,4124,1305,50061
7,20,29,5515,1305,50061
8,19,10,6371,1305,50061
9,22,10,6218,1305,50061
1,17,10,1953,1230,50048
2,50,15,3157,1230,50048
3,57,26,4749,1230,50048
4,10,42,3348,1230,50048
5,12,46,3443,1230,50048
6,22,29,4736,1230,50048
7,40,35,5609,1230,50048
8,4,29,11973,1230,50048
9,8,22,13323,1230,50048
1,5,18,1525,1054,50060
2,8,23,1972,1054,50060
3,15,28,4226,1054,50060
4,6,9,2139,1054,50060
5,23,32,3096,1054,50060
6,6,31,1347,1054,50060
7,31,24,5760,1054,50060
8,32,18,15650,1054,50060
9,31,23,45330,1054,50060
1,13,9,2224,1023,50060
2,51,43,1842,1023,50060
3,7,29,4642,1023,50060
4,37,43,3256,1023,50060
5,1,27,5372,1023,50060
6,7,25,4633,1023,50060
7,23,27,6894,1023,50060
8,31,30,15129,1023,50060
9,34,19,27121,1023,50060
1,55,20,1480,1459,50062
2,12,54,1170,1459,50062
3,48,23,14972,1459,50062
4,29,46,4649,1459,50062
5,8,53,14155,1459,50062
6,35,33,13890,1459,50062
7,43,48,16631,1459,50062
1,21,33,563,1621,50065
2,3,18,1935,1621,50065
3,1,24,4172,1621,50065
4,1,15,2603,1621,50065
5,2,28,4780,1621,50065
6,30,34,5822,1621,50065
7,38,42,6308,1621,50065
8,4,40,26670,1621,50065
9,32,28,29629,1621,50065
1,13,52,1475,1656,50065
2,30,50,1841,1656,50065
3,33,55,4708,1656,50065
4,59,44,2708,1656,50065
5,42,21,4931,1656,50065
6,32,50,4847,1656,50065
7,31,48,5533,1656,50065
1,20,9,869,1029,50060
2,1,9,708,1029,50060
3,33,31,3680,1029,50060
4,6,48,2827,1029,50060
5,23,29,4173,1029,50060
6,28,6,3353,1029,50060
7,31,23,4090,1029,50060
8,21,36,10624,1029,50060
9,29,28,10589,1029,50060
1,8,33,765,17003,50013
2,42,44,1387,17003,50013
3,38,45,3074,17003,50013
4,3,39,1154,17003,50013
5,42,19,2708,17003,50013
6,25,22,2714,17003,50013
7,37,30,2641,17003,50013
8,31,53,23984,17003,50013
9,43,35,23536,17003,50013
1,19,56,828,1453,50062
2,13,58,829,1453,50062
3,54,19,14211,1453,50062
4,26,45,5292,1453,50062
5,49,12,9938,1453,50062
6,36,9,2774,1453,50062
7,50,20,16693,1453,50062
8,9,54,77260,1453,50062
9,36,48,98768,1453,50062
1,46,9,879,1424,50062
2,44,20,1446,1424,50062
3,34,17,3495,1424,50062
4,37,15,2280,1424,50062
5,40,18,3166,1424,50062
6,45,1,3916,1424,50062
7,50,18,5612,1424,50062
8,22,48,48739,1424,50062
9,24,56,17285,1424,50062
1,6,44,1711,1163,50047
2,37,54,1857,1163,50047
3,21,37,9069,1163,50047
4,21,12,5972,1163,50047
5,59,5,15376,1163,50047
6,34,20,5266,1163,50047
7,20,8,35080,1163,50047
1,18,38,1239,1114,50047
2,57,36,3108,1114,50047
3,25,44,13147,1114,50047
4,55,54,5551,1114,50047
5,57,24,3087,1114,50047
6,23,45,6213,1114,50047
7,29,18,12512,1114,50047
8,58,35,44610,1114,50047
9,58,14,32033,1114,50047
1,38,19,669,12010,50048
2,36,24,810,12010,50048
3,36,17,1753,12010,50048
4,52,16,1105,12010,50048
5,30,20,2173,12010,50048
6,36,17,1843,12010,50048
7,18,24,2699,12010,50048
8,59,24,10153,12010,50048
9,54,30,24523,12010,50048
1,51,44,970,1780,50013
2,46,40,943,1780,50013
3,17,50,4597,1780,50013
4,45,52,2822,1780,50013
5,14,18,3893,1780,50013
6,6,1,4596,1780,50013
7,26,27,4925,1780,50013
8,39,45,9208,1780,50013
9,41,37,21672,1780,50013
1,9,2,857,13005,50061
2,56,41,2824,13005,50061
3,31,53,4509,13005,50061
4,59,37,3559,13005,50061
5,21,2,5414,13005,50061
6,48,3,5069,13005,50061
7,16,14,6451,13005,50061
8,18,8,28903,13005,50061
9,22,13,28844,13005,50061
1,4,26,426,15037,50063
2,4,21,658,15037,50063
3,23,29,1061,15037,50063
4,10,22,818,15037,50063
5,18,29,894,15037,50063
6,4,36,1154,15037,50063
7,23,5,1291,15037,50063
8,14,15,6461,15037,50063
9,24,16,6329,15037,50063
1,4,34,923,1337,50061
2,58,53,1428,1337,50061
3,23,17,4021,1337,50061
4,46,38,2228,1337,50061
5,46,45,2745,1337,50061
6,10,6,3842,1337,50061
7,30,17,5876,1337,50061
8,19,19,8049,1337,50061
9,18,23,17951,1337,50061
1,20,6,1263,1340,50061
2,50,56,1476,1340,50061
3,15,21,5013,1340,50061
4,0,23,3416,1340,50061
5,13,7,4935,1340,50061
6,27,6,5002,1340,50061
7,15,8,5097,1340,50061
8,1,18,14331,1340,50061
9,19,24,60182,1340,50061
1,59,17,1686,1187,50047
2,33,19,2791,1187,50047
3,37,15,16095,1187,50047
4,49,16,6754,1187,50047
5,11,34,12072,1187,50047
6,0,0,11345,1187,50047
7,44,27,15426,1187,50047
8,7,41,29908,1187,50047
9,17,52,67606,1187,50047
1,24,56,1193,1169,50047
2,33,36,1351,1169,50047
3,16,29,9881,1169,50047
4,21,58,2170,1169,50047
5,39,53,3804,1169,50047
6,27,1,12411,1169,50047
7,39,7,19618,1169,50047
8,41,54,24148,1169,50047
9,48,37,24356,1169,50047
1,17,44,707,1764,50013
2,37,31,867,1764,50013
3,42,27,3181,1764,50013
4,14,39,1227,1764,50013
5,9,45,1432,1764,50013
6,11,28,3230,1764,50013
7,13,23,3072,1764,50013
8,49,37,12651,1764,50013
9,24,39,11879,1764,50013
1,56,33,1414,1713,50013
2,45,23,1501,1713,50013
3,17,11,3765,1713,50013
4,58,22,1771,1713,50013
5,47,27,2016,1713,50013
6,59,23,2909,1713,50013
7,13,47,3797,1713,50013
8,34,41,9629,1713,50013
9,29,44,6263,1713,50013
1,38,43,1932,1011,50060
2,12,56,3467,1011,50060
3,39,22,4239,1011,50060
4,8,56,3381,1011,50060
5,23,42,3957,1011,50060
6,27,30,3828,1011,50060
7,37,29,4270,1011,50060
8,41,25,14328,1011,50060
9,37,28,30055,1011,50060
1,56,58,1507,1485,50062
2,44,8,2456,1485,50062
3,55,57,4686,1485,50062
4,41,12,3928,1485,50062
5,41,3,4769,1485,50062
6,44,20,11822,1485,50062
7,42,40,17005,1485,50062
1,3,30,984,1066,50060
2,48,59,1623,1066,50060
3,0,22,4477,1066,50060
4,2,47,1996,1066,50060
5,24,33,2204,1066,50060
6,23,45,3147,1066,50060
7,19,40,2785,1066,50060
8,17,24,10695,1066,50060
9,29,33,13748,1066,50060
1,18,14,645,1088,50060
2,19,21,796,1088,50060
3,14,3,1243,1088,50060
4,20,38,1178,1088,50060
5,15,27,1388,1088,50060
6,24,3,1558,1088,50060
7,29,45,2085,1088,50060
8,11,23,18443,1088,50060
9,36,25,36078,1088,50060
1,56,17,1329,1543,50063
2,52,15,854,1543,50063
3,5,18,2474,1543,50063
4,9,35,2348,1543,50063
5,6,21,2425,1543,50063
6,9,23,3620,1543,50063
7,14,23,4418,1543,50063
8,23,28,4942,1543,50063
9,32,19,7993,1543,50063
1,53,43,1375,1619,50065
2,8,37,1419,1619,50065
3,15,11,2838,1619,50065
4,6,39,1657,1619,50065
5,38,25,3198,1619,50065
6,15,37,2182,1619,50065
7,52,26,3013,1619,50065
8,44,21,15445,1619,50065
9,31,43,11841,1619,50065
1,15,7,406,1202,50048
2,42,28,939,1202,50048
3,20,37,2016,1202,50048
4,34,35,1323,1202,50048
5,46,2,1865,1202,50048
6,27,52,3055,1202,50048
7,8,38,1884,1202,50048
8,11,5,11320,1202,50048
9,18,40,4203,1202,50048
1,41,4,738,1208,50048
2,39,18,1691,1208,50048
3,22,10,5782,1208,50048
4,20,2,2615,1208,50048
5,23,36,5327,1208,50048
6,27,7,6565,1208,50048
7,9,23,12278,1208,50048
8,36,18,19564,1208,50048
9,35,44,23244,1208,50048
1,20,23,1306,1291,50048
2,28,1,1499,1291,50048
3,29,22,5254,1291,50048
4,56,35,1698,1291,50048
5,17,28,4910,1291,50048
6,25,0,4156,1291,50048
7,3,22,5603,1291,50048
8,39,12,21190,1291,50048
9,36,9,20863,1291,50048
1,53,26,1133,1416,50062
2,38,47,1051,1416,50062
3,50,22,4523,1416,50062
4,48,54,1380,1416,50062
5,53,16,2851,1416,50062
6,49,30,3117,1416,50062
7,53,39,4979,1416,50062
8,27,39,29175,1416,50062
9,31,44,24032,1416,50062
1,24,49,979,1082,50060
2,55,29,2269,1082,50060
3,29,23,3276,1082,50060
4,26,8,2546,1082,50060
5,27,36,3504,1082,50060
6,15,10,3227,1082,50060
7,22,34,3279,1082,50060
8,38,21,6193,1082,50060
9,35,23,6190,1082,50060
1,18,21,771,1461,50062
2,36,59,1678,1461,50062
3,25,4,8148,1461,50062
4,24,50,1939,1461,50062
5,44,2,9645,1461,50062
6,40,30,5909,1461,50062
7,51,52,26834,1461,50062
9,44,8,65339,1461,50062
1,3,14,711,16014,50065
2,32,12,1292,16014,50065
3,44,38,5082,16014,50065
4,6,11,2401,16014,50065
5,36,17,2956,16014,50065
6,5,20,3487,16014,50065
7,34,17,5115,16014,50065
8,24,38,24175,16014,50065
9,18,30,24148,16014,50065
1,15,51,871,1549,50063
2,7,18,1882,1549,50063
3,16,25,3437,1549,50063
4,35,21,2692,1549,50063
5,38,14,2826,1549,50063
6,12,26,3489,1549,50063
7,47,27,3539,1549,50063
8,18,20,9847,1549,50063
9,30,12,6521,1549,50063
1,4,48,690,1664,50065
2,2,31,483,1664,50065
3,35,31,1639,1664,50065
4,10,30,782,1664,50065
5,20,34,3217,1664,50065
6,23,39,1275,1664,50065
7,17,41,2862,1664,50065
8,39,34,21307,1664,50065
9,16,5,55373,1664,50065
1,57,29,938,1613,50065
2,34,20,714,1613,50065
3,31,2,2950,1613,50065
4,36,16,1630,1613,50065
5,30,45,3124,1613,50065
6,1,2,2860,1613,50065
7,37,24,3742,1613,50065
8,23,27,5639,1613,50065
9,36,23,8236,1613,50065
1,38,17,697,1482,50062
2,31,13,796,1482,50062
3,5,36,1498,1482,50062
4,15,51,1339,1482,50062
5,45,10,5503,1482,50062
6,59,47,4033,1482,50062
7,59,8,9942,1482,50062
1,51,49,1971,1061,50060
2,28,22,959,1061,50060
3,4,16,3819,1061,50060
4,9,46,4184,1061,50060
5,21,14,5038,1061,50060
6,27,25,4632,1061,50060
7,22,20,4954,1061,50060
8,41,27,14947,1061,50060
9,15,27,22422,1061,50060
